nodeid,nodenm,gpslati,gpslong
CJB274000149,시동,36.49093152,127.44319696
CJB274000150,북이면 내추리,36.76309463,127.54833293
CJB274000151,북이게이트볼장,36.76323393,127.55376298
CJB274000152,충북농업기술원,36.72307272,127.46619296
CJB274000153,행산리(비룡교),36.5608952,127.37604269
CJB274000154,팔결교,36.71901838,127.47344132
CJB274000155,팔결다리,36.71847986,127.473466
CJB274000156,여천리,36.77135151,127.50602433
CJB274000157,여천,36.76715383,127.49604529
CJB274000158,저산2리,36.5621944,127.36540053
CJB274000159,양청고등학교종점,36.72468908,127.43618561
CJB274000160,동평리,36.60838323,127.32046455
CJB274000161,구미리,36.56666976,127.38991755
CJB274000163,부강역,36.53196424,127.36506286
CJB274000164,부강리,36.53295951,127.36078518
CJB274000165,갈산2리,36.53766842,127.35615035
CJB274000166,응암3리마을입구,36.55090079,127.35872968
CJB274000167,산수리입구,36.55424551,127.35823972
CJB274000168,산수리,36.55660656,127.35822269
CJB274000169,가산,36.56500919,127.49336449
CJB413000166,연동중학교,36.55302154,127.32875248
CJB413000167,교과서박물관,36.54936266,127.33046536
CJB413000168,교과서박물관,36.54906519,127.3304976
CJB413000169,응암농공단지,36.54638855,127.33381719
CJB413000170,응암농공단지,36.54577406,127.33442881
CJB413000171,명학산업단지,36.53906666,127.34021813
CJB413000172,명학산업단지,36.53897527,127.34066442
CJB413000173,명학1리,36.53707926,127.34349254
CJB413000174,명학1리,36.53725059,127.34345143
CJB413000175,명학리,36.53569695,127.34782756
CJB413000176,명학리,36.53570878,127.3484055
CJB413000177,명학3리,36.53462708,127.35158317
CJB413000178,명학3리,36.53468507,127.35178443
CJB413000179,예양2리,36.58090424,127.31661623
CJB413000180,예양2리,36.58086786,127.31674178
CJB413000181,노송2리,36.57110122,127.32612267
CJB413000182,노송2리,36.57118995,127.32662579
CJB413000183,노송1리(노리미),36.56927513,127.32822645
CJB413000184,노송1리(노리미),36.56934233,127.32836639
CJB413000185,노송1리,36.56688543,127.33046458
CJB413000186,노송1리,36.5669145,127.33054012
CJB413000187,노송리,36.56264611,127.33590345
CJB413000188,노송리,36.56266382,127.33601523
CJB413000189,응암2리,36.55731068,127.34168596
CJB413000190,응암2리,36.55719253,127.34203451
CJB413000191,응암4리,36.55809482,127.34476399
CJB413000192,응암3리,36.54805202,127.35307634
CJB413000193,응암3리,36.54797278,127.35320721
CJB413000194,응암3리입구,36.54688514,127.35379978
CJB413000195,응암3리입구,36.54697057,127.35386159
CJB413000196,송용1리마을회관,36.56426068,127.32643463
CJB413000197,송용1리마을회관,36.56416844,127.32638956
CJB413000198,내판3리,36.54837919,127.32516999
CJB413000199,명학산업단지입구,36.5488335,127.32791942
CJB413000200,명학산업단지입구,36.54891862,127.32809848
CJB413000201,리봄화장품,36.54454934,127.33089439
CJB413000202,리봄화장품,36.54531608,127.33061845
CJB413000203,삼성전기,36.5400212,127.3356883
CJB413000204,삼성전기,36.53994589,127.33602858
CJB413000205,"진웅엠피아,재진가로등",36.53816484,127.33648431
CJB413000206,"진웅엠피아,재진가로등",36.53839876,127.33661934
CJB413000207,응암리(우리종묘),36.53972823,127.34519055
CJB413000208,응암리(우리종묘),36.53960616,127.34533518
CJB413000209,응암리(가마골),36.54118578,127.3467633
CJB413000210,응암리(가마골),36.5411605,127.34693628
CJB413000211,응암리(영모재),36.54232479,127.34475817
CJB413000212,응암리(영모재),36.54229566,127.3447022
CJB413000213,응암1리마을회관,36.54301385,127.34252206
CJB413000214,응암1리마을회관,36.5428245,127.34256031
CJB413000215,응암3리,36.53625777,127.34864805
CJB413000216,응암3리,36.53618332,127.34868401
CJB413000217,청정아파트,36.52918889,127.35150272
CJB413000218,청정아파트,36.52913642,127.3517258
CJB413000219,명학2리(황룡사),36.52688677,127.3513974
CJB413000220,명학2리(황룡사),36.52691336,127.35154546
CJB413000221,예양리(강촌입구),36.58035723,127.31218097
CJB413000222,예양리(강촌입구),36.5803254,127.31229258
CJB413000223,예양2리(강촌),36.57678625,127.30792931
CJB413000224,예양2리(강촌),36.57658303,127.30810726
CJB413000225,송용3리(신촌),36.5690291,127.30814429
CJB413000226,송용3리(신촌),36.56893896,127.30815231
CJB413000227,송용3리,36.56042085,127.30377875
CJB413000228,송용3리,36.5603667,127.30381205
CJB413000229,명학2리,36.52392261,127.35194784
CJB413000230,명학2리,36.5236747,127.35198021
CJB413000231,청봉사,36.52217853,127.35359235
CJB413000232,청봉사,36.52228198,127.35365423
CJB413000233,명학2리(용당),36.52025555,127.3540246
CJB413000234,명학2리(용당),36.52009797,127.35398202
CJB413000235,용운사,36.51854634,127.34687438
CJB413000236,용운사,36.51841331,127.34691286
CJB413000237,합강2리,36.5182319,127.34264446
CJB413000238,합강2리,36.51809459,127.34260478
CJB413000239,산학연클러스터,36.5006539,127.32777753
CJB413000240,산학연클러스터,36.50177658,127.32914403
CJB413000241,집현동,36.49808437,127.32161114
CJB413000242,집현동,36.49808858,127.32338583
CJB413000243,반곡동(수루배마을),36.49789314,127.3121789
CJB413000244,반곡동(수루배마을),36.49738302,127.31082633
CJB413000245,국책연구단지북측,36.49617608,127.30358903
CJB413000246,국책연구단지북측,36.49551904,127.30327395
CJB413000247,한국조세재정연구원,36.49380264,127.30137549
CJB413000248,한국조세재정연구원,36.49372121,127.30150352
CJB413000249,글벗중학교(새샘마을9단지),36.49061732,127.29858141
CJB413000250,글벗중학교(새샘마을9단지),36.49008816,127.29847615
CJB413000251,"새샘마을7,8단지",36.48679707,127.30011797
CJB413000252,"새샘마을7,8단지",36.48695666,127.30026367
CJB413000253,전동삼거리,36.65435015,127.2674973
CJB413000254,전동삼거리,36.65400411,127.26709627
CJB413000255,노장농공단지,36.66074624,127.27035481
CJB413000256,노장농공단지,36.66070618,127.27013936
CJB413000257,노장2리,36.66325035,127.27278519
CJB413000258,노장2리,36.66320816,127.2725138
CJB413000259,노장3리,36.66938952,127.2726866
CJB413000260,노장3리,36.66928615,127.27257158
CJB413000261,조치원낚시터,36.67286357,127.27062653
CJB413000262,조치원낚시터,36.67270988,127.27084413
CJB413000263,봉대리(평말),36.68099056,127.26311436
CJB413000264,봉대리(평말),36.68078817,127.26295145
CJB270000454,상대,36.54704419,127.52022549
CJB270000455,상대2리,36.54728632,127.51617351
CJB270000456,상대1리,36.55026517,127.5110819
CJB270000457,인차,36.55322757,127.54734415
CJB270000458,추정교,36.58418962,127.59087635
CJB270000459,가덕면 내암리,36.56428893,127.59149155
CJB270000460,내암리,36.57503276,127.5993715
CJB270000461,지산3리,36.63040801,127.59666594
CJB270000462,낭성면(이목2리),36.62709808,127.59916374
CJB270000463,이목리,36.62399989,127.60095195
CJB270000464,호정리,36.62348495,127.61316832
CJB270000465,지산3리,36.63068584,127.59567932
CJB270000466,이목2리,36.62703622,127.59907312
CJB270000467,이목리,36.62400299,127.60082458
CJB270000468,관정1리(할뫼마을),36.62096311,127.63505081
CJB270000469,관정1리(할뫼마을),36.62094013,127.6346678
CJB270000470,호정1리,36.62280494,127.60955231
CJB270000471,이목1리,36.62265724,127.60807368
CJB270000472,호정리,36.62342527,127.61339015
CJB270000473,호정리(조실마을),36.6233514,127.61707355
CJB270000474,호정리(조실마을),36.6232705,127.61699149
CJB270000475,관정1리,36.62239474,127.63870763
CJB270000476,귀래리,36.62449152,127.64197607
CJB270000477,추정1리,36.58953786,127.60793294
CJB270000478,추정3리(가래울),36.59938575,127.61673451
CJB270000479,추정3리,36.60217323,127.61911347
CJB270000480,관정2리(머구미),36.61231209,127.63000493
CJB270000481,관정2리,36.61525247,127.63303037
CJB270000482,관정1리(할뫼마을),36.62122552,127.63640716
CJB270000483,귀래리,36.62452835,127.64184899
CJB270000484,관정1리,36.62249667,127.63868136
CJB270000485,관정1리(할뫼마을),36.62106056,127.63581984
CJB270000486,호정1리,36.62290542,127.60955383
CJB270000487,이목1리,36.62275884,127.60808756
CJB270000488,낭성면행정복지센터,36.62240414,127.60378211
CJB270000489,낭성면행정복지센터,36.62225704,127.6041747
CJB270000491,관정2리(장자불),36.61522931,127.63290111
CJB270000492,관정2리(머구미),36.61241689,127.62996463
CJB270000493,추정3리,36.60289822,127.61943413
CJB270000494,추정3리(가래울),36.59926451,127.61637241
CJB270000495,추정1리,36.59015337,127.60840027
CJB270000496,현암리,36.65182752,127.54828219
CJB270000497,현암리,36.65173829,127.54806535
CJB270000498,현암리입구,36.65075685,127.55224583
CJB270000499,현암리입구,36.65057872,127.55218627
CJB270000501,무성2리 마을입구,36.64042837,127.57726852
CJB270000502,지산1리,36.63344192,127.58576393
CJB270000503,지산1리,36.63339124,127.58608621
CJB270000504,무성2리,36.64036891,127.5771575
CJB270000506,문박리,36.63745126,127.60757855
CJB270000507,인경,36.6476237,127.60520326
CJB270000508,인경리,36.65895562,127.59848457
CJB270000509,무성2리,36.64761884,127.57862327
CJB270000510,무성리 마을입구,36.65083957,127.57853114
CJB270000511,갈산3길입구,36.65552081,127.56953274
CJB270000512,삼산리,36.66426823,127.56605374
CJB270000513,낭성면삼산리,36.66643952,127.56493623
CJB270000514,갈산,36.65277719,127.57713845
CJB270000515,문박리,36.63732712,127.60755241
CJB270000516,갈산보건진료소,36.65578279,127.56904086
CJB270000517,다다예술학교,36.592115,127.61107457
CJB270000518,다다예술학교,36.59185942,127.61103066
CJB270000519,추정3리(봉황골),36.60548403,127.62188298
CJB270000520,추정3리(봉황골),36.60526009,127.62190805
CJB270000521,미동산수목원,36.62588512,127.66348818
CJB270000522,미원5리,36.63196247,127.65117667
CJB270000523,미원5리,36.63203552,127.65107508
CJB270000524,새마을금고,36.63230011,127.65372832
CJB270000525,충북에너지고등학교,36.6375711,127.65786732
CJB270000526,화창,36.6655577,127.60567003
CJB270000527,화창리,36.66078791,127.61538389
CJB270000528,가양1리,36.661013,127.62250002
CJB270000529,기암리,36.66200001,127.63209856
CJB270000530,기암1리,36.65833342,127.64078572
CJB270000531,수산1리,36.65492784,127.6478846
CJB270000532,내산리,36.6524886,127.6500585
CJB270000533,내산리,36.64693808,127.65614228
CJB270000534,미원우체국,36.63298935,127.65405254
CJB270000535,미원면버스종점,36.63731511,127.65771699
CJB270000536,자전거공원,36.63266291,127.65342917
CJB270000537,화창리,36.66067953,127.61534204
CJB270000538,가양리,36.66100978,127.62199745
CJB270000539,무중골,36.67591206,127.62419222
CJB270000540,기암2구,36.66190545,127.63196329
CJB270000541,기암1리,36.65829141,127.64060286
CJB274000170,국동리,36.67889473,127.52583526
CJB274000171,장양리,36.7502901,127.53241367
CJB274000172,한국교원대학교,36.60858721,127.35802143
CJB274000173,덕촌3리,36.65035594,127.37662818
CJB274000174,미동산수목원,36.62584948,127.66320104
CJB274000175,삼항리,36.53252205,127.51804231
CJB274000176,청주국제공항,36.72224092,127.49532535
CJB274000177,점말,36.60037432,127.5738593
CJB274000178,화창,36.66555648,127.60584405
CJB274000179,동평3리,36.58775368,127.31886511
CJB274000180,문동2리,36.55423651,127.47324675
CJB274000181,시동리,36.49127467,127.4478333
CJB274000182,내암종점,36.56227081,127.58800978
CJB274000183,문의향교,36.51596161,127.49786185
CJB274000184,신평1리,36.69179911,127.43717465
CJB274000185,지게바위,36.69860022,127.44810978
CJB274000186,풍정1리,36.70089183,127.54519103
CJB274000187,풍정1리,36.70104443,127.5453208
CJB274000188,초정리,36.71695054,127.60249495
CJB274000189,초정리,36.71695812,127.60233271
CJB274000190,노인병원,36.72259876,127.59387789
CJB274000196,영하1리,36.72144132,127.5855941
CJB274000197,영하2리,36.71819157,127.57986652
CJB274000198,비중리,36.71742034,127.57863789
CJB274000199,석화리,36.71660273,127.57348581
CJB274000200,석화리,36.71646967,127.5735156
CJB274000201,석화리,36.7148544,127.56976805
CJB274000202,석화리,36.71474161,127.56980079
CJB274000203,상야2리(임시),36.59422753,127.56370021
CJB274000204,상야2리(임시),36.59426439,127.56352726
CJB274000205,상야리(임시),36.59227053,127.56211869
CJB274000206,상야리(임시),36.59229603,127.56196801
CJB274000207,세교사거리,36.71327967,127.56694432
CJB274000208,석화사거리,36.71417368,127.56984696
CJB274000209,석화사거리,36.71434282,127.5712193
CJB274000210,영하2리,36.71929657,127.57963137
CJB274000211,영하2리,36.71905771,127.57964637
CJB274000212,우산1리,36.72183821,127.59052792
CJB274000213,부강2리,36.52941477,127.36627913
CJB274000214,부강2리,36.52950593,127.365939
CJB274000215,부강초등학교,36.52782145,127.36718721
CJB274000217,산단리,36.57635761,127.35285043
CJB274000218,신촌,36.57165788,127.35141858
CJB274000219,저산1리,36.56484059,127.35223111
CJB274000220,저산1리,36.56470536,127.35225005
CJB274000221,부강성당,36.53103796,127.36956686
CJB274000222,부강성당,36.53113773,127.37008657
CJB274000223,질푼이,36.72870722,127.40585378
CJB274000225,청주소로초등학교,36.66949483,127.3902595
CJB274000226,추정리(오봉산골),36.58692322,127.60473725
CJB274000227,추정리(명당골),36.58714219,127.60464957
CJB274000228,상봉초등학교,36.63759954,127.28625801
CJB274000229,상봉2리(가마소),36.63873676,127.28362332
CJB274000230,심중1리,36.64476994,127.27590985
CJB274000231,심중2리입구,36.65002566,127.27106382
CJB274000232,심중2리입구,36.64983632,127.27111069
CJB274000233,심중1리,36.64449943,127.27598437
CJB274000234,상봉2리(가마소),36.63865572,127.28359787
CJB274000235,상봉초등학교,36.63751853,127.28621858
CJB274000236,서평리,36.59869341,127.31295612
CJB274000237,서평리,36.5987877,127.31308223
CJB274000238,서평1리,36.59556221,127.31456952
CJB274000239,서평1리,36.59576017,127.31468208
CJB274000240,동평3리,36.58677445,127.31858173
CJB274000241,부강리,36.53299206,127.35970498
CJB274000242,부강역,36.53181836,127.36488351
CJB274000243,부강면생활체육관,36.52761398,127.37378238
CJB274000244,부강면생활체육관,36.52667073,127.3742775
CJB274000245,등곡3리(충광농원),36.51328319,127.3823932
CJB274000246,등곡리,36.50750068,127.38500197
CJB274000247,매포역(노호2리),36.49776111,127.39271653
CJB274000248,노호1리,36.49510022,127.39890026
CJB274000249,등곡2리,36.49373013,127.40235588
CJB274000250,시목리,36.48984094,127.41441398
CJB274000251,갈산2리,36.53756073,127.35600189
CJB274000252,심중2리입구,36.65740029,127.28127313
CJB274000253,심중2리입구,36.65748196,127.28103296
CJB274000254,심중2리,36.66538075,127.29210747
CJB274000255,심중2리,36.66531948,127.2922918
CJB274000256,심중리시민스포츠센터,36.67039702,127.29877391
CJB274000257,장자골,36.64531819,127.3328989
CJB274000258,장자골,36.6454603,127.33283521
CJB274000259,문곡리(호계마을),36.52889842,127.39330376
CJB274000260,문곡리(호계마을),36.52902477,127.39324578
CJB274000261,노동3리경로당,36.54832324,127.53294059
CJB274000262,노동3리경로당,36.5483489,127.53274531
CJB274000263,노동3리(서원골),36.54477313,127.53083616
CJB274000264,노동3리(서원골),36.54479655,127.53063529
CJB274000265,송대리,36.72427343,127.45159193
CJB274000266,송대리,36.72447849,127.45157914
CJB274000267,국동리(클레버앞),36.68307811,127.52072561
CJB274000268,국동리(클레버앞),36.68306993,127.52053536
